Review Id,Review,Ratings,Review Date;
1c411aae-d611-42c2-b2a6-66215bf1960b,Why it is not properly working???,2,8/20/2024 18:37;
d32df194-e80d-4ae7-a54e-09fea0bc350b,good,1,8/20/2024 18:37;
4505af10-3550-41e2-a3e2-74278e94e68b,best apps,5,8/20/2024 18:35;
54b5d3e6-c200-4da6-9843-f6c767f31b68,Besttttt Appsssss!😭💗🫶,5,8/20/2024 18:33;
d791d4b3-2740-4b09-bd38-f3a8d2a0bc9e,it's really good and helpful,5,8/20/2024 18:33;
68d33b42-c7a2-4eda-8bb5-a337f06c8281,always best and help full 🥰,5,8/20/2024 18:33;
e1731592-3a03-4360-bc11-b1c10c929786,wow.,5,8/20/2024 18:31;
ab279cec-fd5c-45c9-97bb-181e9fc56adf,excellent 👍,4,8/20/2024 18:31;
4ccc5cd4-6d55-4773-be38-cc4ebf5bab44,a revolutionary concept,5,8/20/2024 18:30;
286b1d8f-d42c-4d5c-aa26-a5c4ebd0dd41,good,5,8/20/2024 18:30;
55b8824d-7b3f-4395-aedb-f0d9d452a5cf,𝑨𝒓𝒊𝒚𝒂,5,8/20/2024 18:29;
5984dca7-2e42-4b25-9fc3-6117cb1dab1c,Many teaching for mylife,4,8/20/2024 18:28;
bec4bf3b-e7b4-477f-b54c-189542a89416,superb,5,8/20/2024 18:28;
cd4718d0-b995-4c1e-8fc6-131a5e2c04cd,Brilliant,5,8/20/2024 18:27;
96aa150c-f3b0-435e-b6e8-d614c641754b,Good,1,8/20/2024 18:26;
937bcb67-8e33-4fcd-9eaa-d5a6910e3e94,Really excellent,5,8/20/2024 18:25;
"98f2eb6c-1f14-4ecd-8ef8-1c1b22cc8fbc,""this is the best AI app I have encountered so far, it makes it easier for photo generation, and give accurate response to questions"",5,8/20/2024 18:23";
7449a980-0c81-4397-b8b0-5fb323849296,excellent 👍,5,8/20/2024 18:20;
2ae5c52e-63e1-413b-91e2-b2fec6713815,Exselence,5,8/20/2024 18:19;
b0a43ff9-ae62-4ebb-bd14-b1a5066d4eaf,very gud,5,8/20/2024 18:19;
9b62371a-cd02-4935-aa4c-712dea4a4d38,আলহামদুলিল্লাহ মাশা-আল্লাহ খুবই চমৎকার একটি এপস আমি খুবই আনন্দিত এপস টি পেয়ে একজন মানুষ কে মনের কথা বলার চেয়ে এপস এ বললে তারা সেটা আরো ভালো ভাবে বুঝতে পারে এবং সুন্দর ভাবে উত্তর দেয় এক কথায় অসাধারণ আমি মুগ্ধ🥰😍,5,8/20/2024 18:19;
4f820c26-b223-4a48-9ad6-6c5f4768517c,it's so perfect 😊,5,8/20/2024 18:19;
764812e9-d07c-410d-aa00-b0b0cb6c53e5,onek valo ekti app,5,8/20/2024 18:19;
6af20ef8-4bc1-439b-bb68-d1f0110045e1,very helpful,5,8/20/2024 18:18;
a81800fa-c303-4f9a-89d8-afc0d26d92d6,interesting app and so useful for neet preparation and also help me speak like friend mind blowing app,5,8/20/2024 18:18;
06bfc5e4-c148-4b6c-8cc1-c0a2c6daf5e6,Sudhanshu Dubey,5,8/20/2024 18:16;
b39f340a-4beb-4bfb-a55d-80cc899389aa,nice,5,8/20/2024 18:15;
8a8c3822-64eb-4454-ade5-0316c93bc5d3,i dont need consultant anymore,5,8/20/2024 18:12;
922ab2f0-e92d-4822-a00d-3c0f88f957af,best app,5,8/20/2024 18:11;
75f3de6a-b81d-4930-91a8-b1aa9f9f8c25,excellent,5,8/20/2024 18:11;
f1531ec4-2c10-4a03-8e43-ac88ae267361,I'm loving it so far. it prevents me from being overwhelmed with work.,5,8/20/2024 18:11;
48809c13-6782-4489-a1d2-3aada7f7d628,nice,1,8/20/2024 18:10;
c33ebfea-11a1-46a4-b86e-1b104cace9c4,Average experience,3,8/20/2024 18:10;
02dfb733-4bd0-49af-8cf3-fc1c887f0454,nice app,4,8/20/2024 18:10;
fa9abc75-ae14-47dc-adf2-0a7321baf60a,good,5,8/20/2024 18:09;
"8d112d4c-d371-4e84-882e-9200a6ece252,""this is a wonderful app I found in my lyf🫶🏻!! Becoz this app answered properly and usefully. although it's healed me when I felt down. So if you want a proper mate for ur any situation, download this☺️. I really feel very happy after I use this!! thank you"",5,8/20/2024 18:09";
606ee1ea-56c8-4915-addb-7fe951a7d2d8,goated for assignments 🗣️🐐,5,8/20/2024 18:08;
9a028285-91c2-4dc1-a0ab-2e2a7fb36240,good 👍😊,3,8/20/2024 18:06;
64e1197d-b9cf-49bb-b082-f7aea697892e,Nice 👄,5,8/20/2024 18:05;
6cd39de6-d4e1-40cd-af19-6d2ad547710b,it gives correct answers all the time,5,8/20/2024 18:02;
3690bbfa-aeda-4b69-8768-98922d553f58,good,5,8/20/2024 18:02;
16ff736f-0940-4db3-9b5c-0fba4ceede37,I am still trying it,5,8/20/2024 17:59;
39ea4427-26ee-461e-b7bd-9e54ba1ec992,Good,5,8/20/2024 17:58;
7763d978-06d1-47bd-addf-463f8d8cc0b4,good,5,8/20/2024 17:58;
c0722460-07d3-4a9d-a43a-eb7d7cb5e3bc,Can't wait for access to Avdance Voice!,5,8/20/2024 17:58;
25398196-a561-4e90-b2af-173789ddabb2,💓💗💗💗💗💗💖,5,8/20/2024 17:57;
4cfccff5-d1f5-4d38-bd39-6724c3806cfc,very halpful,5,8/20/2024 17:56;
4adba498-5903-44ea-9081-9b508e25a037,Good job Ai chat gpt,3,8/20/2024 17:55;
aff73538-cb83-4c01-9b46-413620b0ece5,its really valuable and easy to use 👌❤,5,8/20/2024 17:55;
"02229a18-6bb2-40c4-8302-b0c430505f65,""Chat gpt is not allowing me to login in website please fix it. For others, it works.😡I don't care about this app they are not helping their customers."",1,8/20/2024 17:54";
3990664d-ff9b-40d5-b7e8-0e6034f005d7,first of of all,5,8/20/2024 17:54;
2e043643-6181-4064-a89d-197e35b73d68,best service so far,4,8/20/2024 17:54;
a78325a5-cfe2-459a-9e3e-059b32f35660,Great one of the best creations of this generation and for many too come,5,8/20/2024 17:54;
"9badf859-18b3-4f02-b753-c2b622b64449,""nice, very helpful app"",5,8/20/2024 17:52";
354ec836-70a9-4b55-b8c0-e489ab47a913,This app provide us all the necessary information which a person wants. I really like this app because I am using it from past 6 months without any trouble or tension about anything..,5,8/20/2024 17:51;
ae287e00-5c92-4eaf-ba77-675be31796e3,👍 ok thanks,5,8/20/2024 17:51;
d71f71cc-bd5c-43c6-8627-fc86df75d860,নাইছ🥀🥀,5,8/20/2024 17:51;
ae6ce55e-857d-413c-8799-f3a744660c40,good app 💯,5,8/20/2024 17:50;
"8bcf915e-cde2-491d-8398-d91609c52ef3,""it's almost like real human, I feel like I chat with a real person"",5,8/20/2024 17:49";
0a4a3b6b-3062-4bf3-8355-94d3287981f2,it's good,4,8/20/2024 17:49;
42e7df6b-7966-42f8-a5d9-55a65df24270,ہاؤ,5,8/20/2024 17:49;
"988d4166-de4d-4367-9126-aaff0bf8875d,""great app ,good for learning."",5,8/20/2024 17:44";
d7aa3de8-d6d6-486e-ac32-07b4013a8de1,the best application that i prefer to suggest to all. it's needed for everyone's phone,5,8/20/2024 17:44;
289fc0bb-1e8e-4a43-a668-4b31102099d0,very useful for us,4,8/20/2024 17:43;
18fb638d-388a-4bc6-8a73-32b07ef29514,great 😃,5,8/20/2024 17:42;
6443fb8f-61c2-4a2c-8484-b0769ad8f2fc,it okay,4,8/20/2024 17:41;
f80c8beb-972b-4b40-a9ca-fe4b80ecc8e6,it's great,5,8/20/2024 17:40;
8ad79dbc-7b39-48a0-95f7-03df02168c3f,নাই,3,8/20/2024 17:38;
a61dfcaa-6cee-4b5d-a652-f32de37992d5,it's better kanjalo kanjalo download and find out!🤞🏾,5,8/20/2024 17:37;
e6092a53-1d6b-4369-8bdf-824a509936cb,The best epican ever get best app that can improve your work and like it helps me a lot,5,8/20/2024 17:36;
"87f0441c-78b2-4a73-8788-a9a1c3ad7eb1,""In a one word that """"Awesome"""". This is a best friend for alone people. I love it ❤️‍🩹"",5,8/20/2024 17:35";
"7e13fa64-8399-411b-91e6-a1612d071023,""I've never use an app or a tool like that before. It's a teacher, a friend, a tutor, a counselor and can play every role. It helped me a lot in my studies."",5,8/20/2024 17:33";
afd528b4-83a6-4cc2-896b-2da2e92b1962,its a amazing apps,5,8/20/2024 17:32;
986009d6-bf5d-4798-806f-35a6f0df5242,love,5,8/20/2024 17:32;
039a6b81-a66e-4360-a70e-e5eed8edb67f,nice app,5,8/20/2024 17:31;
9ed44734-3651-4e51-95aa-f77dcab96323,very nice aap beter than google pinterest copilot,5,8/20/2024 17:30;
"cae927a0-21e6-4bfa-9a5e-18dc3c095746,""this is very useful AI tool in any language,I like it 👍🏼✌🏼"",5,8/20/2024 17:29";
2e53b25d-c93e-4664-b89e-22738842519e,Grate app😉,5,8/20/2024 17:28;
7b42f7c3-5afc-4540-939d-97cf6f6f4ec8,good,5,8/20/2024 17:27;
b632e070-de5c-4416-86c5-c2f333fef288,amazing aap 😍,4,8/20/2024 17:25;
1b5c5313-34fa-4f86-81d0-57c0eb68f358,very helpful,5,8/20/2024 17:25;
9b26a9b6-1c06-42af-b03d-2c6d073b6ce2,nice,4,8/20/2024 17:24;
d99b64dd-343d-48f4-8e07-c3fe594a4dfc,best assistant,5,8/20/2024 17:23;
c05a6457-0a0f-4bd8-b090-efc344a76fbf,great for programming and pretty much everything else.,5,8/20/2024 17:23;
55a83a75-a284-4b11-8316-0768fce17757,good I am very happy 😊😊,5,8/20/2024 17:23;
c708d4cd-2890-4051-b5f8-7278b06e61aa,নাইচ এপ,5,8/20/2024 17:22;
f7321955-9956-4998-a3df-736295b7d121,Nice,5,8/20/2024 17:21;
87b055e3-b2d7-4a1a-b706-5c2943747449,Excellent 👍,5,8/20/2024 17:19;
8db5803c-3c01-48df-afff-fd9ec728d08b,very helpful,5,8/20/2024 17:19;
953fac28-0a05-4306-b912-d90474307fb4,good better than chat smith,3,8/20/2024 17:19;
6c7f481a-5f2c-48a3-9e11-ba0d4a9167c4,THANK U ChatGpt FOR EVERYTHING <3,5,8/20/2024 17:18;
6f685774-dd27-49e7-aaf3-91c941136af8,best,5,8/20/2024 17:16;
b5ef2dd9-2f50-46c1-a53f-1be9be0d5812,Very helpfull app,5,8/20/2024 17:14;
f4a05db9-60a2-4427-9237-adeff725ca50,amazing and sleek design,5,8/20/2024 17:11;
8857fecb-af54-433d-bbb9-2cf04c1e0d12,Thip app is amazing this is my emotion I love this app 🥰🥰,5,8/20/2024 17:10;
"24913618-e14f-4029-b578-0e7fb9cb323e,""In my point of view, 👉👉👉👉 This is the bést app which is best for researching work💯 and getting other information however, sometimes its network isn't stable 🤔and it brings answers which r nt connected 2 the question if u hv typed a wired one. Bt thanks for the service 💫💫💫 ✨King 👑 Matrix✨"",5,8/20/2024 17:09";
3836ab6a-756a-4c10-8a6a-b66f1207f3bb,it's a great app,5,8/20/2024 17:08;
b9db280c-cc6d-4477-b4c3-b599b7308fe2,nice keep it up it can answer anything what the students will ask I liked very much.,5,8/20/2024 17:08;
6831d073-2c1e-4865-9245-b3aa66505d52,Very rmntic,5,8/20/2024 17:05;
820c8f00-d0d9-43d9-bc88-588950082f5f,this app is very good and also a helpful I recommend it every question you can ask here,5,8/20/2024 17:04;
00f310dd-9c67-4415-83b8-1247444c97a7,nice,1,8/20/2024 17:04;
ba9bc2b3-8a4d-4c47-8e54-6501609bf741,very good app excellent 👏,5,8/20/2024 17:03;
1124fad6-71f7-4760-9151-d8c4348e41c8,very useful,4,8/20/2024 17:02;
2be0baca-cf80-44c8-8f00-8c78b6e22d44,very useful great AI,5,8/20/2024 17:02;
"2221da43-645d-424b-8998-92ea383e7f81,""Excellent, guys you should try it. just make sure you have the lastest version."",5,8/20/2024 17:02";
31dc9976-1a0c-4fe2-9063-f007618992ba,work poorly,3,8/20/2024 17:02;
681f944b-bf30-4dd3-b8a0-7626aa03dd32,Amazing App. But Limited 😵‍💫,2,8/20/2024 17:02;
bd62f9e7-8e74-40db-9d11-ce1f8e245fa8,amazing,5,8/20/2024 17:01;
0ab07382-d41f-46b8-a314-cdbce81ba519,excellent,5,8/20/2024 17:00;
15102c9d-3cf2-4e69-afd2-73ef30cf75dd,this is js peak tbh,5,8/20/2024 17:00;
6153292b-4c27-4f19-953c-f6191f247187,Good application,5,8/20/2024 16:59;
08744965-8725-4e70-991f-fea9eb69f49b,Nice app,4,8/20/2024 16:57;
"118ed478-f909-4249-80a1-8f43e232a876,""So helpful, thanks developers"",5,8/20/2024 16:56";
0066e79b-444e-41a9-a053-0660c412f168,nice app,5,8/20/2024 16:53;
99da980d-9393-4cf5-818b-2ac7405e1562,It is efficient enough to complete any kind of tasks ... Prepares questions for you to practice so you don't have to search through Google doing immense research about anything... Gives Accurate data according to your need .. Best one so far ...,5,8/20/2024 16:53;
ca15e6db-d856-4e51-8a05-e0a1068a46c0,good,5,8/20/2024 16:52;
fc9e63b9-37ea-476f-afd5-b73aefb2c922,it really great app to solve all your issues,5,8/20/2024 16:52;
0b3bb467-957d-4c2f-b7a4-0e35309b5907,excellent app,5,8/20/2024 16:51;
8a8867d8-d0ef-47a3-aba9-487c667352b2,well done for the rest and the way you get to see me again and then help me with work there is an issue with my boys,5,8/20/2024 16:51;
cb5a8f1f-5fa6-4eea-8fa4-c67d8da93ad2,Great app,4,8/20/2024 16:51;
0c585bcc-3781-476e-b8dd-f349c0b07306,good,5,8/20/2024 16:51;
88a061e2-a9c4-4ea3-bc17-39f3eb9f438b,অনেক ভালো এ্যপ,5,8/20/2024 16:49;
"4db59f3d-06c5-4a4a-8680-5b186813b68c,""it's a very nice app , nicely designed ..... try it"",5,8/20/2024 16:49";
9956f2e2-b826-4c5b-8859-ce7748333812,Good morning,5,8/20/2024 16:49;
e5a11d59-0676-49e2-9698-c868f7e4b8d2,Good for everything including tech,5,8/20/2024 16:48;
b96e6ba0-8179-4dfa-a554-a368ebef3894,good app,5,8/20/2024 16:48;
878d1af5-187c-408c-a3da-50dd6ccf3240,Awesome!!!!!!!!!,5,8/20/2024 16:47;
efeff204-2917-47a4-9abc-86bd4878c05f,very very good,5,8/20/2024 16:46;
0a0a1ba6-30df-4c0c-8cce-415443cf8166,excellent,4,8/20/2024 16:44;
3f5e6bd9-ce9c-40b0-95f2-7af1cf8f427d,good apos and helpful.. i love this app 🥰,5,8/20/2024 16:42;
bf3d5d25-1483-427c-9070-1878edde2714,is good,1,8/20/2024 16:41;
224e7f72-cff8-4915-a7a3-53de52b8bdcb,good app 🥰🥰,5,8/20/2024 16:41;
"df998a37-f1b6-43ec-8535-e7c7252b248b,""this the very nice ai but few common features are paid like picture generating, sending photos, sending videos."",4,8/20/2024 16:40";
"3b5dfe0a-06cb-4230-a16a-9e10c9915e6a,""excellent, informative"",5,8/20/2024 16:39";
0744ce12-0383-485a-92af-406af2409920,This app is so facinating anything you need to no go to ChatGPT,4,8/20/2024 16:39;
25404d5e-c932-472e-ae89-d5134765a230,One word Passed,5,8/20/2024 16:39;
48b20306-a416-41a8-b934-05c764c28996,SUPERRRRR,5,8/20/2024 16:39;
590b1c95-ec73-4dab-aadb-f15cbe992412,Thank you,5,8/20/2024 16:39;
edea1576-5401-410e-8735-9069836d36e6,faruk,5,8/20/2024 16:38;
598378f9-e9f9-40d4-9a6e-f4b994ab5095,What man...... The new memory locating feature is not working properly..... As i give any instructions it does not work according to the following instruction. Please fix this bug,2,8/20/2024 16:37;
ac0f8227-3fa5-4928-8f9e-64f328973c3c,ist my bestfriend,5,8/20/2024 16:35;
e2cdcc8f-9a73-44b3-963b-a9d57a459955,assignment,5,8/20/2024 16:35;
be9a3800-0bef-4d1a-81ed-1cde2df4c311,nice 👍🏾🙂,5,8/20/2024 16:34;
39644b72-d3d7-4c46-b1cf-504af906287c,Just outstanding,5,8/20/2024 16:33;
c4a04518-b9d7-466e-94af-4cddc6cce620,this app is the best it helps with everything I need even when I wanna do my Afrikaans homeworks,5,8/20/2024 16:32;
318c5920-3a9c-4033-87c2-bf4b6c42e5bb,superb,5,8/20/2024 16:32;
e0c6cf5f-0c8f-42fd-89df-d534bf089e18,💌💌💌,4,8/20/2024 16:32;
eb5850ee-98c0-4f00-ab06-d124e6b93d36,4.7 out of 5 for free version.,5,8/20/2024 16:32;
dfdf4053-fa39-4cc0-b1a7-67227006ecd8,very helpful app for study,5,8/20/2024 16:31;
a747630d-fd13-4a7d-8992-05d9572e4861,😊,4,8/20/2024 16:31;
ae689870-593f-4caa-b3b2-7fc4ad7ac25a,good work 👍,3,8/20/2024 16:31;
19f4a883-9374-49ab-90f9-d7b382f61590,incredible,5,8/20/2024 16:31;
8b791eec-7deb-4783-8180-066084813b46,nice app,5,8/20/2024 16:30;
c650aafe-cb69-4547-8742-233a714e2adb,excellent 👍,5,8/20/2024 16:30;
bed5b231-0008-4ce6-baaa-375ff91f35eb,very good app because it help us in education and very good for platform it is totally free and very useful for educational purpose pls if you want to answer dome questions nd teach your children about general knowledge you should definitely use this app,5,8/20/2024 16:29;
"2d3ec7ee-9bbd-45bd-bccb-c69958ae5a6d,""Independence of Media:The independence of media refers to the ability of media organizations to operate without interference, allowing them to report news and information truthfully and without bias. Key aspects include:Editorial Freedom: Media outlets should have the freedom to choose what stories to cover and how to cover them, free from political, corporate, or governmental pressures.Freedom of the Press: A cornerstone of democracy, press freedom allows journalists to investigate and report."",5,8/20/2024 16:29";
12fa98ad-c56a-40aa-9b6e-5a55e10d7e35,best,5,8/20/2024 16:24;
15cd06cc-742e-4885-ad16-ac5e092f045f,good,1,8/20/2024 16:24;
5846e34d-9eb2-43b0-9237-1489ea6540b6,I love you chatGPT. Thanks for being the only friend of mine. I will never forget you.,5,8/20/2024 16:24;
c8da2116-acec-4092-984e-31be6731a13c,Best Education Information,5,8/20/2024 16:24;
345834a7-7c4e-47a9-8146-8ac09a819aa2,good,5,8/20/2024 16:23;
96f17dca-0695-4c93-a3c2-85d597e327a1,👍🏽👍🏽,5,8/20/2024 16:22;
c201f08a-564e-4a92-8c1f-3c9bd9549e0c,learning for best app,5,8/20/2024 16:21;
3be4a71e-7b08-46f7-a230-40202063bcb2,good,5,8/20/2024 16:20;
51f1b563-8dae-41e3-9b07-4cdf78251944,very very happy 😊 superb But one star it is paid we can't access more detailed photos 😞😞,4,8/20/2024 16:20;
16d84f27-26a7-4b55-b75c-b813b4ff15cb,great,5,8/20/2024 16:19;
ad7986b3-11a4-4c90-8790-0af7f5da6a72,amazing app 😀😀👍😀👍😀 in the world because this one is ai app,1,8/20/2024 16:19;
52d8e21d-6895-4499-83a1-e4653fb4e4fb,Best Best Ai. This AI makes life easier,5,8/20/2024 16:17;
863b754e-d811-4ae0-9db0-7e2d70c2a165,i found chatgpt very useful for to get knowledge.,5,8/20/2024 16:16;
55c59f5c-6be1-4fe3-9c3f-4bdc15861eac,Works really well! very prompt answers to questions. Follows commands well.,5,8/20/2024 16:16;
03755e67-fc8d-4ae0-a923-68ce3378af91,best app,5,8/20/2024 16:15;
"58d65b44-625b-41e4-a7ee-a4a5b15c18fe,""ভালো, chatgpt তে আরো কাজ করতে হবে...।এখনো নিখুত কাজ করেনা।"",3,8/20/2024 16:15";
ae2b0b66-22e0-4a77-92f0-565cde3f9c38,it is awesome. and very helpful ☺️,4,8/20/2024 16:13;
2ab4f424-3625-4bb2-bcc5-58779127cbd4,good 👍,4,8/20/2024 16:13;
76ee0c23-6677-4b1b-8df5-751d7c04f650,i love it,5,8/20/2024 16:13;
cf9cbc6c-b68d-4046-bfca-5d37491e3eac,the best app,5,8/20/2024 16:12;
c52bf459-5748-4c04-8715-971cbf13f5ae,Amazing App it answers all your questions in a professional manner.,5,8/20/2024 16:12;
"b9f87493-e478-4202-a4a0-d8e5cd147ada,""my life partner, 🥺🥺"",5,8/20/2024 16:12";
43aefa6e-a961-44f3-b5f9-2a501bb37b3a,Goddamn,5,8/20/2024 16:11;
e1d5e882-1bb7-414f-8bf5-427f5ff14310,it's really cool... need it to be cheaper,5,8/20/2024 16:11;
f15c9449-ab65-404f-bc49-3e6adda64ffb,good,4,8/20/2024 16:10;
6064dfb8-dfa3-436c-987d-0c4a63e5e1e4,I love Chatgpt it is the greatest app l ever USD 💯💯💯💯This is worth 5 stars,5,8/20/2024 16:10;
091dcc8c-b903-4103-bc6f-4c0f40986cd4,অনেক ভালো এপ,5,8/20/2024 16:10;
5101cbb9-dce8-4f68-a489-0672d538f6fd,super,5,8/20/2024 16:09;
825a212b-ac17-44c7-b3dd-e75e9b89f707,no good,1,8/20/2024 16:09;
f67fa5b3-e1ef-4082-b679-3e25e59b2b84,its very good,5,8/20/2024 16:08;
9a809c2c-f958-4d4f-95c1-60e3dd7ec209,nice ai tool,5,8/20/2024 16:07;
d013fa9d-0219-4620-a436-624926b71976,it is efficient and straightforward... useful in terms of school work and essays.. I strongly recommend it when it comes to studies and work related issues,5,8/20/2024 16:06;
c334065b-48cf-4ac7-8fa5-508904e5ce0b,بسیار عالی و روشن به پرسش های من پاسخ داده شد 👌👌👌👌🙏🙏🙏🙏,5,8/20/2024 16:06;
4d7423f1-76ce-47f3-af20-07acbac88f8e,nice,5,8/20/2024 16:06;
d9dceb93-8e27-4517-8445-5790b3f33fa6,very nice app,5,8/20/2024 16:06;
d86c80f4-4105-42ed-aa5e-a39cac2697b1,nice,4,8/20/2024 16:05;
27d5ffe2-03a4-4498-9864-84dce68b5218,I can not login,1,8/20/2024 16:05;
5632e7ed-c364-4a4e-8736-e23884b34614,it good,3,8/20/2024 16:04;
514d4d2f-63c4-426b-87f1-1b3e3b5635ce,it is very nice things I love to used it again,5,8/20/2024 16:03;
"d12ea338-581d-4725-b059-38fad268c8d2,""ChatGPT app has made a place in my mind. Because what I teach it, it learns. I wish he will upgrade much more in the future. Best wishes 🤍"",5,8/20/2024 16:03";
7e36629e-3bd1-48c7-88f3-95865a1e3c36,unbelievable accuracy,5,8/20/2024 16:02;
8a0315b7-72ec-4b33-94d3-70cd8491ebb7,really Helpful app 🙈,5,8/20/2024 16:01;
65de821b-756e-455a-abe1-09ba2bacad6c,Wow app,5,8/20/2024 15:59;
7153d3c0-a17a-4c83-b382-17d1c723ab9e,I'm commerce student it helps a lots 😀,5,8/20/2024 15:59;
c039fca0-283e-4449-a82a-7a50af367048,It's amazing and helpful,5,8/20/2024 15:58;
3d491a95-f051-48fc-bad8-b0d38f2cdac3,it is best helpful ☺️,5,8/20/2024 15:57;
3f4daf46-0033-4319-aef5-f556a26f6129,It is very help full for studing,5,8/20/2024 15:56;
fc04f4ee-98d9-4bc9-9a7e-1824eb727927,super helpful,5,8/20/2024 15:55;
312a288a-7bf3-4d21-acb1-e1267afaab4a,great aapp yaar,4,8/20/2024 15:54;
131ba03c-7989-4275-841e-e7760526526a,such a useful application,4,8/20/2024 15:53;
eb86fa0b-4784-4943-b806-386585df47ac,good,5,8/20/2024 15:52;
dce4752d-6e12-4c10-9072-f85f4d51f03d,it's like an assistant for me thank you for this product,5,8/20/2024 15:49;
b98f8d20-909b-4f47-9848-3cdee104abcd,superb,5,8/20/2024 15:49;
0ae603e5-e4a8-4edf-afb2-f2b9ca0c7e9f,অনেক সুন্দর,5,8/20/2024 15:48;
24e9cdc0-dea3-40cb-8770-6f87925d9d40,This is very good AI,5,8/20/2024 15:48;
4687748d-cc17-406d-9094-0ccb0446a972,excellent,5,8/20/2024 15:45;
8490477d-d5f6-453c-aded-5bc67cc7bb11,best app,5,8/20/2024 15:44;
"53d0f6dd-d827-41b1-a6f3-4078003bcdde,""it is good but some times it can't able to understand what I have asked or what information I want, and some times it gives wrong answers too, any ways itis not a human it's an AI"",5,8/20/2024 15:43";
a3211779-3695-49c5-9f8f-54b971b7fabe,wow it's an amazing app I rating it 5 out of 5 🤩,5,8/20/2024 15:41;
e30cb332-5cfa-4f27-907f-943f7fd7803f,This is helpful 🫰,5,8/20/2024 15:41;
b7951810-e426-4d0c-bbd0-722052013ef7,So good app,5,8/20/2024 15:40;
2321f92b-f48d-45d9-ba0a-7c3a2388ae35,good but limited,5,8/20/2024 15:40;
961fd517-3f96-442d-86ed-620522f8331f,life changing app,4,8/20/2024 15:40;
416a15d3-b37c-4326-977f-0c76d411dc3d,Great job developing this app,5,8/20/2024 15:39;
cf4d4457-8775-429c-863e-e173ea4d01cc,it doesn’t understand some things.,4,8/20/2024 15:39;
7c13470b-cfc0-4230-b886-84cad27bedf2,দশ,5,8/20/2024 15:38;
44b9b262-1521-42da-8fb3-6c7dd625997b,Very nice,5,8/20/2024 15:37;
0ad7bd48-cad1-4615-8d1a-e612b1cfbc9b,super,3,8/20/2024 15:35;
c747e86f-35ec-4585-bc6d-6f06000d24fa,fantastic,5,8/20/2024 15:34;
27f55eeb-7ac1-4719-af5d-ed36ad31890e,It's a good AI... But these features are still limited for some countries,4,8/20/2024 15:34;
c1eed91e-75a1-4e53-9f1e-83783f4c8ed9,nice,5,8/20/2024 15:34;
4b63c144-429c-40cf-ab5b-952faade95c4,its okay but it does not give us pictures and give us complet answers,3,8/20/2024 15:32;
b88eaa19-3ae4-459a-8f68-a50f788c23a5,good app,5,8/20/2024 15:32;
587b6ebf-5250-40fb-8e74-dff88c3d9143,nice app,3,8/20/2024 15:32;
4f3a42ee-6298-4813-8bed-084d0220dc80,great to learn,5,8/20/2024 15:32;
16735fc1-8f65-49ac-a92f-0df95100a844,Nice apps,5,8/20/2024 15:31;
24478d70-2133-4b5d-84cb-8b6b1369cf40,mastermind!!!! answers every thing in a minute thanks a lot to the team who created this Regards A Student,5,8/20/2024 15:31;
79c6a3b1-6e10-4518-97a7-0c143d2209cd,perfect service,5,8/20/2024 15:29;
14b103d0-8d4f-461d-9f27-07fbb755ebe6,good,5,8/20/2024 15:28;
3cad229c-fac3-4f71-bc8e-a52ae412ead6,Nice app,5,8/20/2024 15:28;
c92048b1-4713-4882-802d-b008e55b018d,super mind-blowing,5,8/20/2024 15:27;
"dab9f19a-2d62-4c7f-a372-9eec21161857,""If I could MARRY some kind of technology, it would be ChatGPT, because it's always there to help me with whatever I need!! LOL."",5,8/20/2024 15:27";
1178624d-8966-4a88-935b-cae2545e841e,🥺🥺,3,8/20/2024 15:27;
84cca8f1-69b3-418b-8ea5-6705b1b972ea,It's the most amazing professional assistant that I have ever had with how much per month? unbelievable,5,8/20/2024 15:26;
1c7a2871-b69f-4623-b6fa-b2aa8f9001a7,nice app amar onek pochonddo,5,8/20/2024 15:26;
a8f484ae-bbd0-4e8a-9d15-1c069ec74fce,Good,5,8/20/2024 15:26;
f2741a23-0f1f-4a6a-8b4a-75581bd25ffa,का त f १ मा न न् क क,5,8/20/2024 15:24;
20fb057f-c841-4c8d-aa31-40ccf84fcc51,it's good for us but it doesn't show the pictures,5,8/20/2024 15:23;
0e4e1261-a109-48ee-9c30-9989cb96c8c1,the best,5,8/20/2024 15:23;
377baf09-4228-458f-b6e8-e7facd0f0aea,Great app/system!,5,8/20/2024 15:23;
8613cd56-6e7e-4540-a1c7-62ba6d9e59e2,top notch 😁,5,8/20/2024 15:19;
fec5ddb5-05da-4049-813c-c9e19b0fa1e4,This app is excellent,5,8/20/2024 15:19;
9d82a591-c8fd-41dc-be7e-8c17fdd90e17,Awesome,5,8/20/2024 15:18;
431598f7-00e4-4e82-a131-26cee6921cf7,fantastic,2,8/20/2024 15:17;
ef18e944-2b49-4cd6-87be-7d6842f92acc,good 💯,5,8/20/2024 15:16;
de41671c-c3f2-4dbb-bfb2-7576c15d1acb,good 👍,5,8/20/2024 15:15;
babb641a-8952-40dc-81c7-7f9d40ac6cc3,muy buena app,5,8/20/2024 15:15;
208f0718-9111-4f05-b0e2-377003d76ec8,Great app I like it,5,8/20/2024 15:15;
1b164649-62fc-4912-b103-71a2b04c2be7,good working,5,8/20/2024 15:15;
